source_page,source_column,source_store_area_sqm,source_open_year,source_open_month,source_name,corrected_name,corrected_prefecture,corrected_municipality,corrected_open_year,corrected_open_month,address,notes
22,right,8910,2015,4,,ニシムタスカイマーケット鴨池,鹿児島県,鹿児島市,,,鹿児島県鹿児島市真砂本町51-1,google_maps_name_search|partial_name_match|ocr_name_corrected
14,right,8909,1993,5,,アルセ・平和堂坂本店,滋賀県,大津市,,,滋賀県大津市坂本7丁目24-1,google_maps_name_search
21,right,8905,1997,3,,イオン有家店,長崎県,南島原市,,,長崎県南島原市有家町山川135-1,google_maps_name_search
7,left,8900,2014,4,,上野御徒町 吉池本店ビル,東京都,台東区,,,東京都台東区上野3丁目27-12,google_maps_name_search|partial_name_match|ocr_name_corrected
20,left,8900,1993,4,,徳島駅クレメントプラザ,徳島県,徳島市,,,徳島県徳島市寺島本町西1-61,google_maps_name_search
8,left,8890,1980,4,,イトーヨーカドー小岩店,東京都,江戸川区,,,東京都江戸川区西小岩1-24-1,google_maps_name_search|prefecture_municipality_corrected
9,right,8843,1986,11,,イトーヨーカドー溝ノ口店,神奈川県,川崎市高津区,,,神奈川県川崎市高津区久本3-6-20,google_maps_name_search|partial_name_match|ocr_name_corrected
8,left,8833,2012,3,,アイテラス落合南長崎,東京都,豊島区,,,東京都豊島区南長崎4丁目5-20,google_maps_name_search|prefecture_municipality_corrected
20,right,8823,2005,5,,フジ東予店,愛媛県,西条市,,,愛媛県西条市周布715-1,google_maps_name_search|prefecture_municipality_corrected
20,right,8820,2018,11,,BRANCH福岡下原,福岡県,福岡市東区,,,福岡県福岡市東区下原4丁目2-1,google_maps_name_search|partial_name_match|ocr_name_corrected
9,right,8804,2016,8,,相鉄ライフいずみ野,神奈川県,横浜市泉区,,,神奈川県横浜市泉区和泉町6214-1,google_maps_name_search|prefecture_municipality_corrected
16,left,8800,1979,4,,ジョイフルショッピング サンピア,大阪府,堺市南区,,,大阪府堺市南区鴨谷台2丁2-1,google_maps_name_search
20,left,8800,2024,3,,TAKAMATSU ORNE(タカマツオルネ),香川県,高松市,,,香川県高松市浜ノ町1-20,google_maps_name_search
6,left,8796,2007,11,,ミーナ津田沼,千葉県,習志野市,,,千葉県習志野市津田沼1丁目3-1,google_maps_name_search
3,left,8779,1997,4,,福島駅西口パワーシティピボット,福島県,福島市,,,福島県福島市栄町1-1,google_maps_name_search|partial_name_match|ocr_name_corrected
18,left,8745,2007,11,,tonarie清和台(トナリエ清和台),兵庫県,川西市,,,兵庫県川西市清和台東3丁目1-8,google_maps_name_search
20,left,8743,2010,9,,イオンタウン国分寺,香川県,高松市,,,香川県高松市国分寺町新名654-3,google_maps_name_search
22,right,8725,2000,12,,ハイパーモールメルクス宇佐,大分県,宇佐市,,,大分県宇佐市法鏡寺500,google_maps_name_search|partial_name_match
8,right,8713,1980,10,,成瀬ショッピングセンター,東京都,町田市,,,東京都町田市成瀬が丘2丁目25-1,google_maps_name_search
17,left,8710,1966,10,,ダイエー舞子店,兵庫県,神戸市垂水区,,,兵庫県神戸市垂水区舞子台6丁目20-17,google_maps_name_search
6,right,8700,2007,4,,銀座ベルビア館,東京都,中央区,,,東京都中央区銀座2丁目4-6,google_maps_name_search|partial_name_match|ocr_name_corrected
13,left,8700,2005,3,,アスナル金山,愛知県,名古屋市中区,,,愛知県名古屋市中区金山1丁目17-1,google_maps_name_search|prefecture_municipality_corrected
16,left,8697,2006,11,,イオンタウン豊中緑丘,大阪府,豊中市,,,大阪府豊中市緑丘4-1,google_maps_name_search|partial_name_match|ocr_name_corrected
22,left,8665,2006,3,,MrMax熊本インターショッピングセンター,熊本県,熊本市東区,,,熊本県熊本市東区石原1丁目1番111号,google_maps_name_search
11,left,8639,2006,10,,アクロスプラザ野々市,石川県,野々市市,,,石川県野々市市三納一丁目144番地,google_maps_name_search
12,left,8637,1980,6,,スーパーマーケットバロー三起屋店,岐阜県,土岐市,,,岐阜県土岐市泉町久尻42-11,google_maps_name_search|prefecture_municipality_corrected
18,right,8622,2011,10,,シーサイド海南(スーパーセンターオークワ海南店),和歌山県,海南市,,,和歌山県海南市築地1-1,google_maps_name_search
15,right,8620,1994,9,,メラード大和田(関西スーパー大和田店),大阪府,大阪市西淀川区,,,大阪府大阪市西淀川区大和田2-2-43,google_maps_name_search
7,right,8610,1981,9,,ルミネ荻窪,東京都,杉並区,,,東京都杉並区上荻1-7-1,google_maps_name_search
17,right,8607,2011,3,,グランフェスタ・フェスタビル,兵庫県,姫路市,,,兵庫県姫路市駅前町188番地1,google_maps_name_search
22,left,8593,1987,10,,イオン大津ショッピングプラザ,熊本県,菊池郡大津町,,,熊本県菊池郡大津町大字室137,google_maps_name_search
15,left,8586,2010,4,,平和堂あどがわ店,滋賀県,高島市,,,滋賀県高島市安曇川町西万木55,google_maps_name_search
4,right,8541,2002,6,,the market Place 所沢北原,埼玉県,所沢市,,,埼玉県所沢市北原町1415-1,google_maps_name_search
22,left,8525,1995,1,,MrMax松橋ショッピングセンター,熊本県,宇城市,,,熊本県宇城市松橋町豊福1683番地1号,google_maps_name_search
4,right,8500,1993,10,,大間々ショッピングセンターさくらもーる,群馬県,みどり市,,,群馬県みどり市大間々町大間々40,google_maps_name_search
13,left,8500,2016,3,,大名古屋ビルヂング Shops & Restaurants,愛知県,名古屋市中村区,,,愛知県名古屋市中村区名駅3丁目28-12,google_maps_name_search|prefecture_municipality_corrected
16,left,8471,2019,4,,tonarie栂・美木多(トナリエ栂・美木多),大阪府,堺市南区,,,大阪府堺市南区原山台2丁2-1,google_maps_name_search
20,left,8456,1988,3,,小松島ショッピングプラザ ルピア,徳島県,小松島市,,,徳島県小松島市小松島町領田20,google_maps_name_search
21,left,8221,2004,3,,MrMax橋本ショッピングセンター,福岡県,福岡市西区,,,福岡県福岡市西区橋本1丁目10番72号,google_maps_name_search
17,right,8204,2008,12,,ピオレ姫路2・3,兵庫県,姫路市,,,兵庫県姫路市駅前町188番地1,google_maps_name_search
9,right,8200,2014,4,,三井ショッピングパーク ららテラス武蔵小杉,神奈川県,川崎市中原区,,,神奈川県川崎市中原区新丸子東3丁目1302,google_maps_name_search
18,left,8200,1996,4,,LaSoRa川西(ラソラ川西),兵庫県,川西市,,,兵庫県川西市栄町11-1,google_maps_name_search|partial_name_match|ocr_name_corrected
18,right,8600,1992,6,,平田ショッピングセンターViVA,島根県,出雲市,,,島根県出雲市平田町1708-1,google_maps_name_search
11,left,8518,1983,7,,上市ショッピングタウンパル,富山県,中新川郡上市町,,,富山県中新川郡上市町法音寺1,google_maps_name_search
10,right,8312,1987,9,,マリエとやま,富山県,富山市,,,富山県富山市桜町1丁目1番61号,google_maps_name_search
6,right,8300,2004,3,,COREDO日本橋(コレド日本橋),東京都,中央区,,,東京都中央区日本橋1-4-1,google_maps_name_search|partial_name_match|ocr_name_corrected
18,right,8297,1983,10,,ショッピングセンターアプト,鳥取県,東伯郡琴浦町,,,鳥取県東伯郡琴浦町八橋371番地,google_maps_name_search
3,right,8295,2009,7,,ヨークタウン・アクロスプラザ結城,茨城県,結城市,,,茨城県結城市大字結城字根本原11839-1,google_maps_name_search
8,left,8283,1999,11,,ショッピングタウン・カリブ梅島,東京都,足立区,,,東京都足立区梅田6-9-16,google_maps_name_search|prefecture_municipality_corrected
3,left,8227,1988,6,,エスパル福島,福島県,福島市,,,福島県福島市栄町1-1,google_maps_name_search|partial_name_match|ocr_name_corrected
7,left,8200,2017,11,,PARCO_ya上野,東京都,台東区,,,東京都台東区上野3-24-6,google_maps_name_search|prefecture_municipality_corrected
20,right,8177,2007,4,,フレスポ西条,愛媛県,西条市,,,愛媛県西条市新田155,google_maps_name_search|prefecture_municipality_corrected
4,right,8130,2004,11,,ティアラ21,埼玉県,熊谷市,,,埼玉県熊谷市筑波3丁目202番地,google_maps_name_search
11,right,8125,1982,3,,ベルシャイン伊那店,長野県,伊那市,,,長野県伊那市日影435-1,google_maps_name_search
5,left,8120,1985,11,,MEGAドン・キホーテ北鴻巣店,埼玉県,鴻巣市,,,埼玉県鴻巣市箕田3111-1,google_maps_name_search
7,right,8100,2004,12,,羽田空港第2旅客ターミナルビル,東京都,大田区,,,東京都大田区羽田空港3丁目4-2,google_maps_name_search
22,right,8100,2021,6,,Li-Ka1920(ライカイチキューニーマル),鹿児島県,鹿児島市,,,鹿児島県鹿児島市中央町19-40,google_maps_name_search
17,left,8095,1965,10,,さんちか,兵庫県,神戸市中央区,,,兵庫県神戸市中央区三宮町1丁目10-1,google_maps_name_search
13,left,8052,2024,4,,中日ビル,愛知県,名古屋市中区,,,愛知県名古屋市中区栄4丁目1-1,google_maps_name_search|prefecture_municipality_corrected
12,left,8042,2014,11,,スーパー・センター垂井,岐阜県,不破郡垂井町,,,岐阜県不破郡垂井町表佐字大持野55-1,google_maps_name_search
8,left,8030,2002,11,,ゆめりあフェンテ,東京都,練馬区,,,東京都練馬区東大泉5丁目43-1,google_maps_name_search|prefecture_municipality_corrected
18,left,8025,1996,3,,コモーレ丹波の森,兵庫県,丹波市,,,兵庫県丹波市柏原町母坪335-1,google_maps_name_search
15,right,7968,2015,10,,VIERRA TOWN けいはんな(ビエラタウンけいはんな),京都府,相楽郡精華町,,,京都府相楽郡精華町光台1丁目4-1,google_maps_name_search
17,left,7950,2001,3,,Tio舞子(ティオ舞子),兵庫県,神戸市垂水区,,,兵庫県神戸市垂水区東舞子町10-1,google_maps_name_search
16,left,7943,2009,8,,THE Kitahama PLAZA,大阪府,大阪市中央区,,,大阪府大阪市中央区高麗橋1丁目7-3,google_maps_name_search|prefecture_municipality_corrected
14,right,7939,2012,12,,Friend Town 瀬田川,滋賀県,大津市,,,滋賀県大津市瀬田1丁目31-1,google_maps_name_search
8,left,7929,2006,11,,フォレストモール南大沢,東京都,八王子市,,,東京都八王子市南大沢2-25,google_maps_name_search
19,left,7923,1978,9,,ゆめタウン安古市,広島県,広島市安佐南区,,,広島県広島市安佐南区高取北1丁目6-11,google_maps_name_search
4,right,7861,2022,6,,大宮門街 EAST/WEST,埼玉県,さいたま市大宮区,,,埼玉県さいたま市大宮区大門町二丁目118番地,google_maps_name_search
22,right,7848,1995,10,,サビア日南ショッピングセンター,宮崎県,日南市,,,宮崎県日南市材木町4-1,google_maps_name_search
15,right,7837,1999,11,,アル・プラザ木津,京都府,木津川市,,,京都府木津川市相楽城西15,google_maps_name_search
16,left,7825,2004,10,,ヒルトンプラザ ウエスト,大阪府,大阪市北区,,,大阪府大阪市北区梅田2丁目2-2,google_maps_name_search|prefecture_municipality_corrected
5,right,71000,1988,11,,ニッケコルトンプラザ,千葉県,市川市,,,千葉県市川市鬼高1丁目1-1,google_maps_name_search
20,right,71000,2008,4,,エミフルMASAKI,愛媛県,伊予郡松前町,,,愛媛県伊予郡松前町筒井850番,google_maps_name_search
18,right,69000,2014,3,,イオンモール和歌山,和歌山県,和歌山市,,,和歌山県和歌山市ふじと台23番地,google_maps_name_search
15,right,68683,2011,4,,あべのキューズタウン,大阪府,大阪市阿倍野区,,,大阪府大阪市阿倍野区阿倍野筋1丁目6番1号,google_maps_name_search
18,left,67000,2010,3,,イオンモール大和郡山,奈良県,大和郡山市,,,奈良県大和郡山市下三橋町741,google_maps_name_search
20,left,66000,2001,6,,イオンモール新居浜,愛媛県,新居浜市,,,愛媛県新居浜市前田町8-8,google_maps_name_search
4,right,66000,2000,11,,イオンモール川口前川,埼玉県,川口市,,,埼玉県川口市前川1-1-11,google_maps_name_search
21,right,65774,1999,4,,トリアス,福岡県,糟屋郡久山町,,,福岡県糟屋郡久山町山田1111,google_maps_name_search
12,right,65322,2004,8,,イオンモール浜松志都呂,静岡県,浜松市中央区,,,静岡県浜松市中央区志都呂二丁目37番1号,google_maps_name_search|prefecture_municipality_corrected
6,left,65000,2000,3,,イオンモール成田,千葉県,成田市,,,千葉県成田市ウイング土屋24,google_maps_name_search
9,left,64000,2007,11,,イオンモール日の出,東京都,西多摩郡日の出町,,,東京都西多摩郡日の出町大字平井字三吉野桜木237番地3,google_maps_name_search
3,right,64000,2013,3,,イオンモールつくば,茨城県,つくば市,,,茨城県つくば市稲岡66-1,google_maps_name_search
12,right,63000,2005,6,,イオンモール浜松市野,静岡県,浜松市中央区,,,静岡県浜松市中央区天王町字諏訪1981-3,google_maps_name_search|prefecture_municipality_corrected
13,right,63000,2023,4,,イオンモール豊川,愛知県,豊川市,,,愛知県豊川市白鳥町兎足1-16,google_maps_name_search|partial_name_match|ocr_name_corrected
22,left,63000,1997,11,,イオンモール宇城,熊本県,宇城市,,,熊本県宇城市小川町河江1-1,google_maps_name_search
4,right,62000,2006,4,,イオンモール浦和美園,埼玉県,さいたま市緑区,,,埼玉県さいたま市緑区美園5丁目50番地1,google_maps_name_search
11,left,62000,2008,10,,イオンモールかほく,石川県,かほく市,,,石川県かほく市内日角タ25,google_maps_name_search
21,right,61000,2012,4,,イオンモール福津,福岡県,福津市,,,福岡県福津市日蒔野6丁目16番地の1,google_maps_name_search
21,left,61000,2011,3,,イオンモール大牟田,福岡県,大牟田市,,,福岡県大牟田市岬町3-4,google_maps_name_search
3,right,60039,2006,7,,ファッションクルーズ,茨城県,ひたちなか市,,,茨城県ひたちなか市新光町35,google_maps_name_search
9,left,60000,2007,12,,トレッサ横浜,神奈川県,横浜市港北区,,,神奈川県横浜市港北区師岡町700,google_maps_name_search
8,right,59747,1984,4,,モリタウン,東京都,昭島市,,,東京都昭島市田中町562-1,google_maps_name_search
1,left,59675,2006,10,,イオンモール札幌発寒,北海道,札幌市西区,,,北海道札幌市西区発寒8条12丁目1番1号,google_maps_name_search
19,left,59396,1990,4,,アルパーク,広島県,広島市西区,,,広島県広島市西区草津新町2丁目26-1,google_maps_name_search
2,left,59000,1995,4,,イオンモール下田,青森県,上北郡おいらせ町,,,青森県上北郡おいらせ町中野平40-1,google_maps_name_search
19,left,59000,2018,4,,THE OUTLETS HIROSHIMA,広島県,広島市佐伯区,,,広島県広島市佐伯区石内東4丁目1番1号,google_maps_name_search
21,right,58016,2006,12,,ゆめタウン佐賀,佐賀県,佐賀市,,,佐賀県佐賀市兵庫北5丁目14番1号,google_maps_name_search
3,left,58000,1993,9,,イオンモール秋田,秋田県,秋田市,,,秋田県秋田市御所野地蔵田1丁目1-1,google_maps_name_search
21,left,58000,2005,4,,イオンモール直方,福岡県,直方市,,,福岡県直方市湯野原2丁目1-1,google_maps_name_search
3,right,58000,2009,5,,イオンモール土浦,茨城県,土浦市,,,茨城県土浦市上高津367,google_maps_name_search
17,right,57800,2009,10,,あまがさきキューズモール,兵庫県,尼崎市,,,兵庫県尼崎市潮江1丁目3番1号,google_maps_name_search
20,left,56342,2008,7,,イオンモール綾川,香川県,綾歌郡綾川町,,,香川県綾歌郡綾川町萱原822-1,google_maps_name_search
16,left,56200,2022,11,,三井ショッピングパーク ららぽーと堺,大阪府,堺市美原区,,,大阪府堺市美原区黒山22番1,google_maps_name_search
9,right,56084,1988,3,,川崎ルフロン,神奈川県,川崎市川崎区,,,神奈川県川崎市川崎区日進町1-11,google_maps_name_search
5,left,56000,2013,3,,イオンモール春日部,埼玉県,春日部市,,,埼玉県春日部市下柳420-1,google_maps_name_search
4,left,55634,2007,3,,けやきウォーク前橋,群馬県,前橋市,,,群馬県前橋市文京町2丁目1-1,google_maps_name_search
17,left,55000,2006,11,,イオンモール神戸北,兵庫県,神戸市北区,,,兵庫県神戸市北区上津台8丁目1-1,google_maps_name_search
20,left,54590,1998,10,,ゆめタウン高松,香川県,高松市,,,香川県高松市三条町608-1,google_maps_name_search
15,right,54042,2003,10,,なんばパークス,大阪府,大阪市浪速区,,,大阪府大阪市浪速区難波中2丁目10-70,google_maps_name_search
15,right,54000,2006,11,,イオンモール鶴見緑地,大阪府,大阪市鶴見区,,,大阪府大阪市鶴見区鶴見4丁目17-1,google_maps_name_search
4,right,53700,2004,4,,ステラタウン,埼玉県,さいたま市北区,,,埼玉県さいたま市北区宮原町1丁目854-1,google_maps_name_search
6,left,53100,2012,4,,三井アウトレットパーク 木更津,千葉県,木更津市,,,千葉県木更津市金田東3丁目1-1,google_maps_name_search
14,right,53067,1995,3,,イオンタウン四日市泊,三重県,四日市市,,,三重県四日市市泊小柳町4-5-1,google_maps_name_search
21,right,52800,2003,3,,モラージュ佐賀,佐賀県,佐賀市,,,佐賀県佐賀市巨勢町大字牛島730,google_maps_name_search
12,right,52662,2002,3,,プレ葉ウォーク浜北,静岡県,浜松市浜名区,,,静岡県浜松市浜名区貴布祢1200,google_maps_name_search|prefecture_municipality_corrected
2,left,52000,2003,8,,イオンモール盛岡,岩手県,盛岡市,,,岩手県盛岡市前潟4丁目7-1,google_maps_name_search
5,right,51100,2005,5,,ピアラシティみさと,埼玉県,三郷市,,,埼玉県三郷市ピアラシティ1丁目1-1,google_maps_name_search
15,left,51000,2010,6,,イオンモールKYOTO,京都府,京都市南区,,,京都府京都市南区西九条鳥居口町1,google_maps_name_search
6,left,50591,1979,11,,柏高島屋ステーションモール,千葉県,柏市,,,千葉県柏市末広町1-1,google_maps_name_search
4,left,50400,2004,10,,ベルモール,栃木県,宇都宮市,,,栃木県宇都宮市陽東6丁目2-1,google_maps_name_search
14,left,50088,2009,3,,リーフウォーク稲沢,愛知県,稲沢市,,,愛知県稲沢市長野7丁目1-2,google_maps_name_search
19,left,50000,2009,4,,イオンモール広島祇園,広島県,広島市安佐南区,,,広島県広島市安佐南区祇園3丁目2-1,google_maps_name_search
21,left,49966,2003,9,,ゆめタウン久留米,福岡県,久留米市,,,福岡県久留米市新合川1丁目2-1,google_maps_name_search
8,left,49002,2017,6,,イーアス高尾,東京都,八王子市,,,東京都八王子市東浅川町550-1,google_maps_name_search
12,left,49000,2022,10,,イオンモール土岐,岐阜県,土岐市,,,岐阜県土岐市土岐津町土岐口1372-1,google_maps_name_search
5,left,48633,2010,3,,ピオニウォーク東松山,埼玉県,東松山市,,,埼玉県東松山市あずま町4丁目3,google_maps_name_search
20,right,48542,2000,6,,ゆめタウン博多,福岡県,福岡市東区,,,福岡県福岡市東区東浜1丁目1-1,google_maps_name_search
16,left,48456,1974,11,,パンジョ,大阪府,堺市南区,,,大阪府堺市南区茶山台1丁3番1号,google_maps_name_search
12,right,48000,2006,3,,イオンモールナゴヤドーム前,愛知県,名古屋市東区,,,愛知県名古屋市東区矢田南4丁目102-3,google_maps_name_search
12,left,48000,1988,11,,マーサ21,岐阜県,岐阜市,,,岐阜県岐阜市正木中1丁目2-1,google_maps_name_search
10,left,47600,2010,9,,アリオ橋本,神奈川県,相模原市緑区,,,神奈川県相模原市緑区大山町1-22,google_maps_name_search|prefecture_municipality_corrected
22,left,47354,2004,6,,ゆめタウン光の森,熊本県,菊池郡菊陽町,,,熊本県菊池郡菊陽町光の森7丁目33-1,google_maps_name_search
21,right,47300,2000,9,,アミュプラザ長崎,長崎県,長崎市,,,長崎県長崎市尾上町1-1,google_maps_name_search
3,left,47020,2008,10,,イオンモール大曲,秋田県,大仙市,,,秋田県大仙市和合字坪立177,google_maps_name_search
1,right,47011,2004,4,,イオンモール旭川西,北海道,旭川市,,,北海道旭川市緑町23丁目2161-3,google_maps_name_search
20,left,47000,2007,4,,イオンモール高松,香川県,高松市,,,香川県高松市香西本町1-1,google_maps_name_search
18,right,47000,1999,3,,イオンモール日吉津,鳥取県,西伯郡日吉津村,,,鳥取県西伯郡日吉津村日吉津1160-1,google_maps_name_search
3,left,47000,2014,3,,イオンモール天童,山形県,天童市,,,山形県天童市芳賀タウン北4丁目1-1,google_maps_name_search|partial_name_match|ocr_name_corrected
6,left,46915,2007,9,,ユニモちはら台,千葉県,市原市,,,千葉県市原市ちはら台西3丁目4,google_maps_name_search
6,left,46720,2007,3,,流山おおたかの森S.C.,千葉県,流山市,,,千葉県流山市おおたかの森南1丁目5-1,google_maps_name_search
9,left,46688,1989,4,,イオン本牧店,神奈川県,横浜市中区,,,神奈川県横浜市中区本牧原7-1,google_maps_name_search
2,right,46381,1997,9,,THE MALL仙台長町,宮城県,仙台市太白区,,,宮城県仙台市太白区長町7丁目20番地3号,google_maps_name_search
14,right,45700,2002,3,,三井アウトレットパーク ジャズドリーム長島,三重県,桑名市,,,三重県桑名市長島町浦安368,google_maps_name_search
12,left,45395,2000,11,,カラフルタウン岐阜,岐阜県,岐阜市,,,岐阜県岐阜市柳津町丸野3丁目3-6,google_maps_name_search|partial_name_match|ocr_name_corrected
16,left,45178,1994,3,,ディオス北千里,大阪府,吹田市,,,大阪府吹田市古江台4丁目119番地,google_maps_name_search
1,left,44632,1993,4,,サッポロファクトリー,北海道,札幌市中央区,,,北海道札幌市中央区北2条東4丁目,google_maps_name_search
20,left,44287,2011,11,,ゆめタウン徳島,徳島県,板野郡藍住町,,,徳島県板野郡藍住町奥野字東中須88-1,google_maps_name_search
22,left,44264,1998,2,,ゆめタウンはません,熊本県,熊本市南区,,,熊本県熊本市南区田井島1丁目2-1,google_maps_name_search|prefecture_municipality_corrected
15,left,44000,2008,9,,ピエリ守山,滋賀県,守山市,,,滋賀県守山市今浜町2620-5,google_maps_name_search
5,left,44000,1989,12,,イオンモール北戸田,埼玉県,戸田市,,,埼玉県戸田市美女木東1丁目3-1,google_maps_name_search
1,right,43546,2000,9,,イオンモール釧路昭和,北海道,釧路市,,,北海道釧路市昭和中央4丁目18-1,google_maps_name_search
12,left,43452,2007,4,,イオンモール大垣,岐阜県,大垣市,,,岐阜県大垣市外野2丁目100番地,google_maps_name_search
5,right,43394,1984,4,,マリンピア,千葉県,千葉市美浜区,,,千葉県千葉市美浜区高洲3丁目13-1,google_maps_name_search
12,right,43259,1997,4,,サントムーン柿田川,静岡県,駿東郡清水町,,,静岡県駿東郡清水町玉川61-2,google_maps_name_search
16,right,43135,2003,10,,みのおキューズモール,大阪府,箕面市,,,大阪府箕面市西宿1丁目15-30,google_maps_name_search
4,left,43000,2007,4,,おやまゆうえんハーヴェストウォーク,栃木県,小山市,,,栃木県小山市喜沢1475,google_maps_name_search
12,left,42682,1995,7,,軽井沢・プリンスショッピングプラザ,長野県,北佐久郡軽井沢町,,,長野県北佐久郡軽井沢町軽井沢,google_maps_name_search
22,left,42500,1996,12,,イオンモール三光,大分県,中津市,,,大分県中津市三光佐知1032,google_maps_name_search
14,left,42384,2000,6,,アピタ稲沢店,愛知県,稲沢市,,,愛知県稲沢市天池五反田町1,google_maps_name_search
21,left,42200,2010,3,,福岡PARCO,福岡県,福岡市中央区,,,福岡県福岡市中央区天神2丁目11-1,google_maps_name_search
17,left,42100,2007,7,,神戸三田プレミアム・アウトレット,兵庫県,神戸市北区,,,兵庫県神戸市北区上津台7丁目3,google_maps_name_search
6,right,42100,2013,4,,酒々井プレミアム・アウトレット,千葉県,印旛郡酒々井町,,,千葉県印旛郡酒々井町飯積2丁目4-1,google_maps_name_search
2,left,42000,2006,9,,イオンモール盛岡南,岩手県,盛岡市,,,岩手県盛岡市本宮7丁目1-1,google_maps_name_search
1,left,41650,2005,11,,アリオ札幌,北海道,札幌市東区,,,北海道札幌市東区北7条東9丁目2-20,google_maps_name_search
6,left,41500,2012,4,,イオンモール船橋,千葉県,船橋市,,,千葉県船橋市山手1丁目1-8,google_maps_name_search
14,right,41463,2008,11,,フォレオ大津一里山,滋賀県,大津市,,,滋賀県大津市一里山7丁目1-1,google_maps_name_search
6,right,41294,1994,10,,あびこショッピングプラザ,千葉県,我孫子市,,,千葉県我孫子市我孫子4丁目11-1,google_maps_name_search
3,left,41200,2001,8,,イオンモール三川,山形県,東田川郡三川町,,,山形県東田川郡三川町猪子和田庫128-1,google_maps_name_search
4,right,41000,2004,12,,イオンモール与野,埼玉県,さいたま市中央区,,,埼玉県さいたま市中央区本町西5丁目2-9,google_maps_name_search
19,left,40825,1999,4,,エールエールA館,広島県,広島市南区,,,広島県広島市南区松原町9-1,google_maps_name_search
18,left,40700,1984,2,,ニッケパークタウン,兵庫県,加古川市,,,兵庫県加古川市加古川町寺家町173-1,google_maps_name_search|prefecture_municipality_corrected
12,left,40200,2007,10,,アクアウォーク大垣,岐阜県,大垣市,,,岐阜県大垣市林町6丁目80-21,google_maps_name_search
5,right,43394,1984,4,,マリンピア,千葉県,千葉市美浜区,,,千葉県千葉市美浜区高洲3丁目13-1,google_maps_name_search
15,left,40000,2004,3,,イオンモール京都五条,京都府,京都市右京区,,,京都府京都市右京区西院追分町25-1,google_maps_name_search
2,right,40000,2007,3,,イオンモール石巻,宮城県,石巻市,,,宮城県石巻市茜平4丁目104,google_maps_name_search
1,left,39906,2000,11,,イオンモール札幌平岡,北海道,札幌市清田区,,,北海道札幌市清田区平岡3条5丁目3-1,google_maps_name_search
19,left,39000,2017,4,,LECT (レクト),広島県,広島市西区,,,広島県広島市西区扇2丁目1-45,google_maps_name_search
10,right,38821,2007,4,,リバーサイド千秋,新潟県,長岡市,,,新潟県長岡市千秋2丁目278,google_maps_name_search
19,left,38700,2008,2,,ゆめタウン広島,広島県,広島市南区,,,広島県広島市南区皆実町2丁目8-17,google_maps_name_search
20,right,38095,2003,11,,イオンモール香椎浜,福岡県,福岡市東区,,,福岡県福岡市東区香椎浜3丁目12-1,google_maps_name_search
16,right,38000,1972,11,,ポップタウン住道オペラパーク,大阪府,大東市,,,大阪府大東市赤井1丁目4-1,google_maps_name_search
20,left,38000,1983,10,,おのだサンパーク,山口県,山陽小野田市,,,山口県山陽小野田市中川6丁目4-1,google_maps_name_search
9,left,37700,1999,9,,横浜ワールドポーターズ,神奈川県,横浜市中区,,,神奈川県横浜市中区新港2丁目2-1,google_maps_name_search
4,left,37307,2003,3,,佐野プレミアム・アウトレット,栃木県,佐野市,,,栃木県佐野市越名町2058,google_maps_name_search
17,left,37277,1980,3,,須磨パティオ,兵庫県,神戸市須磨区,,,兵庫県神戸市須磨区中落合2丁目2-1,google_maps_name_search
22,right,37110,2002,10,,サンエー那覇メインプレイス,沖縄県,那覇市,,,沖縄県那覇市おもろまち4丁目4-9,google_maps_name_search
9,left,37100,2008,3,,キュービックプラザ新横浜,神奈川県,横浜市港北区,,,神奈川県横浜市港北区新横浜2丁目100-45,google_maps_name_search
15,left,37000,2010,7,,三井アウトレットパーク 滋賀竜王,滋賀県,蒲生郡竜王町,,,滋賀県蒲生郡竜王町薬師砂山1178-694,google_maps_name_search
19,right,36808,2000,11,,フジグラン東広島,広島県,東広島市,,,広島県東広島市西条町御薗宇4405,google_maps_name_search
8,left,36749,2007,4,,ぐりーんうぉーく多摩,東京都,八王子市,,,東京都八王子市別所2丁目56,google_maps_name_search
5,right,36738,2000,11,,ワンズモール,千葉県,千葉市稲毛区,,,千葉県千葉市稲毛区長沼町330-50,google_maps_name_search
17,right,36714,2004,12,,イオンモール姫路大津,兵庫県,姫路市,,,兵庫県姫路市大津区大津町2丁目5,google_maps_name_search
14,right,36400,1991,11,,tonarie四日市(トナリエ四日市),三重県,四日市市,,,三重県四日市市安島1丁目3-31,google_maps_name_search
3,right,36000,1997,11,,イオンモール下妻,茨城県,下妻市,,,茨城県下妻市堀篭972-1,google_maps_name_search
4,left,36000,2007,11,,アシコタウンあしかが,栃木県,足利市,,,栃木県足利市大月町3-2,google_maps_name_search
17,right,36000,1993,11,,イオンモール姫路リバーシティー,兵庫県,姫路市,,,兵庫県姫路市飾磨区細江2560,google_maps_name_search
22,left,36000,2015,4,,アミュプラザおおいた,大分県,大分市,,,大分県大分市要町1-14,google_maps_name_search
21,left,35848,2001,10,,ゆめタウン大牟田,福岡県,大牟田市,,,福岡県大牟田市旭町2丁目28-1,google_maps_name_search
19,right,35743,1982,4,,イオン防府店,山口県,防府市,,,山口県防府市中央町1-3,google_maps_name_search
6,left,35730,1992,3,,そよら成田ニュータウン,千葉県,成田市,,,千葉県成田市赤坂2丁目1-10,google_maps_name_search
