match_key,name,prefecture,municipality,address,lat,lon,source_url,source_type,confidence,verified_at,notes
,ショッピングプラザ鎌ヶ谷,千葉県,鎌ヶ谷市,"タイムズ ショッピングプラザ鎌ヶ谷第二, 国道464号, 初富本町二丁目, 北初富, 鎌ケ谷市, 千葉県, 273-0112, 日本",35.7724559,139.9991164,https://nominatim.openstreetmap.org/search?q=%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%83%97%E3%83%A9%E3%82%B6%E9%8E%8C%E3%83%B6%E8%B0%B7+%E5%8D%83%E8%91%89%E7%9C%8C+%E9%8E%8C%E3%83%B6%E8%B0%B7%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:タイムズ ショッピングプラザ鎌ヶ谷第二;query:ショッピングプラザ鎌ヶ谷 千葉県 鎌ヶ谷市
,錦ケ丘ヒルサイドモール,宮城県,仙台市青葉区,"錦ケ丘ヒルサイドモール, 1, 青葉区, 仙台市, 宮城県, 989-3123, 日本",38.2575720,140.7650052,https://nominatim.openstreetmap.org/search?q=%E9%8C%A6%E3%82%B1%E4%B8%98%E3%83%92%E3%83%AB%E3%82%B5%E3%82%A4%E3%83%89%E3%83%A2%E3%83%BC%E3%83%AB+%E5%AE%AE%E5%9F%8E%E7%9C%8C+%E4%BB%99%E5%8F%B0%E5%B8%82%E9%9D%92%E8%91%89%E5%8C%BA&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:錦ケ丘ヒルサイドモール;query:錦ケ丘ヒルサイドモール 宮城県 仙台市青葉区
,笹塚ショッピングモール TWENTY ONE,東京都,渋谷区,"笹塚ショッピングモール TWENTY ONE, 笹塚一丁目, 笹塚, 渋谷区, 東京都, 151-0073, 日本",35.6737335,139.6686901,https://nominatim.openstreetmap.org/search?q=%E7%AC%B9%E5%A1%9A%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%83%A2%E3%83%BC%E3%83%AB+TWENTY+ONE+%E6%9D%B1%E4%BA%AC%E9%83%BD+%E6%B8%8B%E8%B0%B7%E5%8C%BA&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:笹塚ショッピングモール TWENTY ONE;query:笹塚ショッピングモール TWENTY ONE 東京都 渋谷区
,ショッピングモールさくらの森,熊本県,熊本市東区,"ショッピングモールさくらの森 十禅寺, 国道3号, 世安一丁目, 世安町, 中央区, 熊本市, 熊本県, 860-0827, 日本",32.7802403,130.6982042,https://nominatim.openstreetmap.org/search?q=%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%83%A2%E3%83%BC%E3%83%AB%E3%81%95%E3%81%8F%E3%82%89%E3%81%AE%E6%A3%AE+%E7%86%8A%E6%9C%AC%E7%9C%8C&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:ショッピングモールさくらの森 十禅寺;query:ショッピングモールさくらの森 熊本県
,せいかガーデンシティ,京都府,相楽郡精華町,"せいかガーデンシティ, 八幡木津線, 狛田一丁目, 下狛, 精華町, 相楽郡, 京都府, 619-0240, 日本",34.7604012,135.7907796,https://nominatim.openstreetmap.org/search?q=%E3%81%9B%E3%81%84%E3%81%8B%E3%82%AC%E3%83%BC%E3%83%87%E3%83%B3%E3%82%B7%E3%83%86%E3%82%A3+%E4%BA%AC%E9%83%BD%E5%BA%9C+%E7%9B%B8%E6%A5%BD%E9%83%A1%E7%B2%BE%E8%8F%AF%E7%94%BA&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:せいかガーデンシティ;query:せいかガーデンシティ 京都府 相楽郡精華町
,カナートモール伏見,京都府,京都市伏見区,"カナートモール伏見, 墨染通り, 西桝屋町, 伏見区, 京都市, 京都府, 612-0088, 日本",34.9474760,135.7629220,https://nominatim.openstreetmap.org/search?q=%E3%82%AB%E3%83%8A%E3%83%BC%E3%83%88%E3%83%A2%E3%83%BC%E3%83%AB%E4%BC%8F%E8%A6%8B+%E4%BA%AC%E9%83%BD%E5%BA%9C+%E4%BA%AC%E9%83%BD%E5%B8%82%E4%BC%8F%E8%A6%8B%E5%8C%BA&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:カナートモール伏見;query:カナートモール伏見 京都府 京都市伏見区
,立花ジョイタウン,兵庫県,尼崎市,"立花ジョイタウン, 南側デッキ, 七松町一丁目, 尼崎市, 兵庫県, 660-0050, 日本",34.7372330,135.3987763,https://nominatim.openstreetmap.org/search?q=%E7%AB%8B%E8%8A%B1%E3%82%B8%E3%83%A7%E3%82%A4%E3%82%BF%E3%82%A6%E3%83%B3+%E5%85%B5%E5%BA%AB%E7%9C%8C+%E5%B0%BC%E5%B4%8E%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:立花ジョイタウン;query:立花ジョイタウン 兵庫県 尼崎市
,ピアゴ菰野店,三重県,三重郡菰野町,"ピアゴ 菰野店, 四日市菰野大安線, 大字永井, 菰野町, 三重郡, 三重県, 510-1311, 日本",35.0390309,136.5290465,https://nominatim.openstreetmap.org/search?q=%E3%83%94%E3%82%A2%E3%82%B4%E8%8F%B0%E9%87%8E%E5%BA%97+%E4%B8%89%E9%87%8D%E7%9C%8C+%E4%B8%89%E9%87%8D%E9%83%A1%E8%8F%B0%E9%87%8E%E7%94%BA&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:ピアゴ 菰野店;query:ピアゴ菰野店 三重県 三重郡菰野町
,エムズタウン幸手,埼玉県,幸手市,"エムズタウン幸手, 日光街道, 上高野一丁目, 上高野, 幸手市, 埼玉県, 345-0015, 日本",36.0675032,139.7156570,https://nominatim.openstreetmap.org/search?q=%E3%82%A8%E3%83%A0%E3%82%BA%E3%82%BF%E3%82%A6%E3%83%B3%E5%B9%B8%E6%89%8B+%E5%9F%BC%E7%8E%89%E7%9C%8C+%E5%B9%B8%E6%89%8B%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:エムズタウン幸手;query:エムズタウン幸手 埼玉県 幸手市
,アスティ大垣,岐阜県,大垣市,"アスティ大垣, 大垣停車場線, 高屋町一丁目, 栗屋町, 大垣市, 岐阜県, 503-0901, 日本",35.3667789,136.6177993,https://nominatim.openstreetmap.org/search?q=%E3%82%A2%E3%82%B9%E3%83%86%E3%82%A3%E5%A4%A7%E5%9E%A3+%E5%B2%90%E9%98%9C%E7%9C%8C+%E5%A4%A7%E5%9E%A3%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:アスティ大垣;query:アスティ大垣 岐阜県 大垣市
,イオンタウン名取,宮城県,名取市,"イオンタウン名取, 10, 飯野坂, 名取市, 宮城県, 981-1225, 日本",38.1576582,140.8871488,https://nominatim.openstreetmap.org/search?q=%E3%82%A4%E3%82%AA%E3%83%B3%E3%82%BF%E3%82%A6%E3%83%B3%E5%90%8D%E5%8F%96+%E5%AE%AE%E5%9F%8E%E7%9C%8C+%E5%90%8D%E5%8F%96%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:イオンタウン名取;query:イオンタウン名取 宮城県 名取市
,大宮アルシェ,埼玉県,さいたま市大宮区,"大宮アルシェ, 1, 桜木町二丁目, 上小町, 大宮区, さいたま市, 埼玉県, 330-0854, 日本",35.9060992,139.6220149,https://nominatim.openstreetmap.org/search?q=%E5%A4%A7%E5%AE%AE%E3%82%A2%E3%83%AB%E3%82%B7%E3%82%A7+%E5%9F%BC%E7%8E%89%E7%9C%8C+%E3%81%95%E3%81%84%E3%81%9F%E3%81%BE%E5%B8%82%E5%A4%A7%E5%AE%AE%E5%8C%BA&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:大宮アルシェ;query:大宮アルシェ 埼玉県 さいたま市大宮区
,エルシティーキャニオン,熊本県,菊池市,"エルシティーキャニオン, 菊池赤水線, 葉山団地, 片角, 菊池市, 熊本県, 861-1306, 日本",32.9762765,130.8139795,https://nominatim.openstreetmap.org/search?q=%E3%82%A8%E3%83%AB%E3%82%B7%E3%83%86%E3%82%A3%E3%83%BC%E3%82%AD%E3%83%A3%E3%83%8B%E3%82%AA%E3%83%B3+%E7%86%8A%E6%9C%AC%E7%9C%8C+%E8%8F%8A%E6%B1%A0%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:エルシティーキャニオン;query:エルシティーキャニオン 熊本県 菊池市
,イーラde(イーラデ),静岡県,沼津市,"イーラde, 沼津停車場東沢田線, 大手町五丁目, 高島町, 沼津市, 静岡県, 410-8601, 日本",35.1021012,138.8584200,https://nominatim.openstreetmap.org/search?q=%E3%82%A4%E3%83%BC%E3%83%A9de%28%E3%82%A4%E3%83%BC%E3%83%A9%E3%83%87%29+%E9%9D%99%E5%B2%A1%E7%9C%8C+%E6%B2%BC%E6%B4%A5%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:イーラde;query:イーラde(イーラデ) 静岡県 沼津市
,フレスポ本荘,秋田県,由利本荘市,"フレスポ本荘, 観音町, 田尻, 由利本荘市, 秋田県, 日本",39.3897524,140.0282204,https://nominatim.openstreetmap.org/search?q=%E3%83%95%E3%83%AC%E3%82%B9%E3%83%9D%E6%9C%AC%E8%8D%98+%E7%A7%8B%E7%94%B0%E7%9C%8C+%E7%94%B1%E5%88%A9%E6%9C%AC%E8%8D%98%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:フレスポ本荘;query:フレスポ本荘 秋田県 由利本荘市
,フォレオ大阪ドームシティ,大阪府,大阪市西区,"フォレオ大阪ドームシティ, 主要地方道難波境川線, 九条南一丁目, 西区, 大阪市, 大阪府, 550-0025, 日本",34.6691590,135.4735950,https://nominatim.openstreetmap.org/search?q=%E3%83%95%E3%82%A9%E3%83%AC%E3%82%AA%E5%A4%A7%E9%98%AA%E3%83%89%E3%83%BC%E3%83%A0%E3%82%B7%E3%83%86%E3%82%A3+%E5%A4%A7%E9%98%AA%E5%BA%9C+%E5%A4%A7%E9%98%AA%E5%B8%82%E8%A5%BF%E5%8C%BA&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:フォレオ大阪ドームシティ;query:フォレオ大阪ドームシティ 大阪府 大阪市西区
,サンリブ杵築,大分県,杵築市,"サンリブ, 国道213号, 大字杵築, 杵築市, 大分県, 日本",33.4171131,131.6299056,https://nominatim.openstreetmap.org/search?q=%E3%82%B5%E3%83%B3%E3%83%AA%E3%83%96%E6%9D%B5%E7%AF%89+%E5%A4%A7%E5%88%86%E7%9C%8C+%E6%9D%B5%E7%AF%89%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:サンリブ;query:サンリブ杵築 大分県 杵築市
,ちぇるる野毛,神奈川県,横浜市中区,"ちぇるる野毛, 動物園通り, 野毛町三丁目, 末広町, 中区, 横浜市, 神奈川県, 231-0017, 日本",35.4485086,139.6287982,https://nominatim.openstreetmap.org/search?q=%E3%81%A1%E3%81%87%E3%82%8B%E3%82%8B%E9%87%8E%E6%AF%9B+%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C+%E6%A8%AA%E6%B5%9C%E5%B8%82%E4%B8%AD%E5%8C%BA&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:ちぇるる野毛;query:ちぇるる野毛 神奈川県 横浜市中区
,フレンドマート能登川店,滋賀県,東近江市,"フレンドマート能登川店, 栗見八日市線, 垣見町, 能登川町, 東近江市, 滋賀県, 521-1231, 日本",35.1806778,136.1652650,https://nominatim.openstreetmap.org/search?q=%E3%83%95%E3%83%AC%E3%83%B3%E3%83%89%E3%83%9E%E3%83%BC%E3%83%88%E8%83%BD%E7%99%BB%E5%B7%9D%E5%BA%97+%E6%BB%8B%E8%B3%80%E7%9C%8C+%E6%9D%B1%E8%BF%91%E6%B1%9F%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:フレンドマート能登川店;query:フレンドマート能登川店 滋賀県 東近江市
,マリンコープDORA,岩手県,宮古市,"マリンコープDORA, 宮古港線, 小山田二丁目, 小山田, 宮古市, 岩手県, 027-0038, 日本",39.6321986,141.9419619,https://nominatim.openstreetmap.org/search?q=%E3%83%9E%E3%83%AA%E3%83%B3%E3%82%B3%E3%83%BC%E3%83%97DORA+%E5%B2%A9%E6%89%8B%E7%9C%8C+%E5%AE%AE%E5%8F%A4%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:マリンコープDORA;query:マリンコープDORA 岩手県 宮古市
,ドミー知立店,愛知県,知立市,"ドミー知立店, 明治用水緑道西井筋線, 幸町四丁目, 知立市, 愛知県, 448-0027, 日本",34.9996417,137.0230793,https://nominatim.openstreetmap.org/search?q=%E3%83%89%E3%83%9F%E3%83%BC%E7%9F%A5%E7%AB%8B%E5%BA%97+%E6%84%9B%E7%9F%A5%E7%9C%8C+%E7%9F%A5%E7%AB%8B%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:ドミー知立店;query:ドミー知立店 愛知県 知立市
,サミットストア横浜岡野店,神奈川県,横浜市西区,"サミットストア 横浜岡野店, 霜下橋, 岡野二丁目, 岡野, 西区, 横浜市, 神奈川県, 231-0017, 日本",35.4597477,139.6109753,https://nominatim.openstreetmap.org/search?q=%E3%82%B5%E3%83%9F%E3%83%83%E3%83%88%E3%82%B9%E3%83%88%E3%82%A2%E6%A8%AA%E6%B5%9C%E5%B2%A1%E9%87%8E%E5%BA%97+%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C+%E6%A8%AA%E6%B5%9C%E5%B8%82%E8%A5%BF%E5%8C%BA&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:サミットストア 横浜岡野店;query:サミットストア横浜岡野店 神奈川県 横浜市西区
,杜の街グレース,岡山県,岡山市北区,"杜の街グレース, 市役所筋, 幸町, 岩田町, 北区, 岡山市, 岡山県, 700-0903, 日本",34.6580998,133.9177707,https://nominatim.openstreetmap.org/search?q=%E6%9D%9C%E3%81%AE%E8%A1%97%E3%82%B0%E3%83%AC%E3%83%BC%E3%82%B9+%E5%B2%A1%E5%B1%B1%E7%9C%8C+%E5%B2%A1%E5%B1%B1%E5%B8%82%E5%8C%97%E5%8C%BA&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:杜の街グレース;query:杜の街グレース 岡山県 岡山市北区
,アルデ新大阪,大阪府,大阪市淀川区,"アルデ新大阪, 新大阪地下道, 宮原一丁目, 淀川区, 大阪市, 大阪府, 533-0033, 日本",34.7340963,135.5013484,https://nominatim.openstreetmap.org/search?q=%E3%82%A2%E3%83%AB%E3%83%87%E6%96%B0%E5%A4%A7%E9%98%AA+%E5%A4%A7%E9%98%AA%E5%BA%9C+%E5%A4%A7%E9%98%AA%E5%B8%82%E6%B7%80%E5%B7%9D%E5%8C%BA&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:アルデ新大阪;query:アルデ新大阪 大阪府 大阪市淀川区
,パティオ本八幡,千葉県,市川市,"パティオ本八幡, 本八幡停車場線, 八幡二丁目, 市川市, 千葉県, 272-0021, 日本",35.7213619,139.9274963,https://nominatim.openstreetmap.org/search?q=%E3%83%91%E3%83%86%E3%82%A3%E3%82%AA%E6%9C%AC%E5%85%AB%E5%B9%A1+%E5%8D%83%E8%91%89%E7%9C%8C+%E5%B8%82%E5%B7%9D%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:パティオ本八幡;query:パティオ本八幡 千葉県 市川市
,メリーランド武雄,佐賀県,武雄市,"メリーランド武雄, 武雄多久線, 朝日町大字芦原, 武雄市, 佐賀県, 843-0001, 日本",33.2069796,130.0382527,https://nominatim.openstreetmap.org/search?q=%E3%83%A1%E3%83%AA%E3%83%BC%E3%83%A9%E3%83%B3%E3%83%89%E6%AD%A6%E9%9B%84+%E4%BD%90%E8%B3%80%E7%9C%8C+%E6%AD%A6%E9%9B%84%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:メリーランド武雄;query:メリーランド武雄 佐賀県 武雄市
,ベルシティ,香川県,木田郡三木町,"マルヨシセンター ベルシティ, 310, 三木牟礼線, 鹿伏, 三木町, 木田郡, 香川県, 761-0703, 日本",34.2713536,134.1358282,https://nominatim.openstreetmap.org/search?q=%E3%83%99%E3%83%AB%E3%82%B7%E3%83%86%E3%82%A3+%E9%A6%99%E5%B7%9D%E7%9C%8C+%E6%9C%A8%E7%94%B0%E9%83%A1%E4%B8%89%E6%9C%A8%E7%94%BA&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:マルヨシセンター ベルシティ;query:ベルシティ 香川県 木田郡三木町
,渋谷マークシティ,東京都,渋谷区,"渋谷マークシティ, 4F, Shibuya Mark City West, 道玄坂一丁目, 道玄坂, 渋谷区, 東京都, 150-0043, 日本",35.6582580,139.6986396,https://nominatim.openstreetmap.org/search?q=%E6%B8%8B%E8%B0%B7%E3%83%9E%E3%83%BC%E3%82%AF%E3%82%B7%E3%83%86%E3%82%A3+%E6%9D%B1%E4%BA%AC%E9%83%BD+%E6%B8%8B%E8%B0%B7%E5%8C%BA&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:渋谷マークシティ;query:渋谷マークシティ 東京都 渋谷区
,イルフプラザ,長野県,岡谷市,"イルフプラザ アミューズメント, 岡谷茅野線, 本町三丁目, 幸町, 岡谷市, 長野県, 394-8510, 日本",36.0600560,138.0486884,https://nominatim.openstreetmap.org/search?q=%E3%82%A4%E3%83%AB%E3%83%95%E3%83%97%E3%83%A9%E3%82%B6+%E9%95%B7%E9%87%8E%E7%9C%8C+%E5%B2%A1%E8%B0%B7%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:イルフプラザ アミューズメント;query:イルフプラザ 長野県 岡谷市
,そよら金,大阪府,大阪狭山市,"そよら金剛, 森屋狭山線, 金剛二丁目, 大阪狭山市, 大阪府, 589-0006, 日本",34.4973762,135.5582512,https://nominatim.openstreetmap.org/search?q=%E3%81%9D%E3%82%88%E3%82%89%E9%87%91+%E5%A4%A7%E9%98%AA%E5%BA%9C+%E5%A4%A7%E9%98%AA%E7%8B%AD%E5%B1%B1%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:そよら金剛;query:そよら金 大阪府 大阪狭山市
,イオンタウン豊中庄内,大阪府,豊中市,"イオンタウン豊中庄内, 豊中市, 大阪府, 日本",34.7444751,135.4752745,https://nominatim.openstreetmap.org/search?q=%E3%82%A4%E3%82%AA%E3%83%B3%E3%82%BF%E3%82%A6%E3%83%B3%E8%B1%8A%E4%B8%AD%E5%BA%84%E5%86%85+%E5%A4%A7%E9%98%AA%E5%BA%9C+%E8%B1%8A%E4%B8%AD%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:イオンタウン豊中庄内;query:イオンタウン豊中庄内 大阪府 豊中市
,秋葉原ラジオ会館,東京都,千代田区,"秋葉原ラジオ会館, 外神田一丁目, 外神田, 千代田区, 東京都, 101-0021, 日本",35.6981145,139.7719922,https://nominatim.openstreetmap.org/search?q=%E7%A7%8B%E8%91%89%E5%8E%9F%E3%83%A9%E3%82%B8%E3%82%AA%E4%BC%9A%E9%A4%A8+%E6%9D%B1%E4%BA%AC%E9%83%BD+%E5%8D%83%E4%BB%A3%E7%94%B0%E5%8C%BA&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:秋葉原ラジオ会館;query:秋葉原ラジオ会館 東京都 千代田区
,フォンジェ,新潟県,柏崎市,"フォンジェ, 東柏崎停車場線;黒部柏崎線, 東本町一丁目, 柏崎市, 新潟県, 945-8799, 日本",37.3695197,138.5570647,https://nominatim.openstreetmap.org/search?q=%E3%83%95%E3%82%A9%E3%83%B3%E3%82%B8%E3%82%A7+%E6%96%B0%E6%BD%9F%E7%9C%8C+%E6%9F%8F%E5%B4%8E%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:フォンジェ;query:フォンジェ 新潟県 柏崎市
,イオン湯川店,北海道,函館市,"イオン湯川店, 湯川町三丁目, 戸倉町, 函館市, 渡島総合振興局, 北海道, 北海道地方, 042-0932, 日本",41.7775921,140.7940629,https://nominatim.openstreetmap.org/search?q=%E3%82%A4%E3%82%AA%E3%83%B3%E6%B9%AF%E5%B7%9D%E5%BA%97+%E5%8C%97%E6%B5%B7%E9%81%93+%E5%87%BD%E9%A4%A8%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:イオン湯川店;query:イオン湯川店 北海道 函館市
,MOSS,岩手県,盛岡市,"MOSS, 柳新道, 菜園二丁目, 仙北町, 盛岡市, 岩手県, 020-0026, 日本",39.7028991,141.1449741,https://nominatim.openstreetmap.org/search?q=MOSS+%E5%B2%A9%E6%89%8B%E7%9C%8C+%E7%9B%9B%E5%B2%A1%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:MOSS;query:MOSS 岩手県 盛岡市
,monaka (モナカ),岩手県,盛岡市,"monaka, 8, 盛岡市, 岩手県, 020-0871, 日本",39.6994563,141.1558955,https://nominatim.openstreetmap.org/search?q=monaka+%28%E3%83%A2%E3%83%8A%E3%82%AB%29+%E5%B2%A9%E6%89%8B%E7%9C%8C+%E7%9B%9B%E5%B2%A1%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:monaka;query:monaka (モナカ) 岩手県 盛岡市
,アーニス,北海道,登別市,"登別中央ショッピングセンター　アーニス, 弁景幌別線, 中央町四丁目, 登別市, 胆振総合振興局, 北海道, 北海道地方, 059-0012, 日本",42.4112356,141.1047957,https://nominatim.openstreetmap.org/search?q=%E3%82%A2%E3%83%BC%E3%83%8B%E3%82%B9+%E5%8C%97%E6%B5%B7%E9%81%93+%E7%99%BB%E5%88%A5%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:登別中央ショッピングセンター　アーニス;query:アーニス 北海道 登別市
,相鉄ライフさがみ野,神奈川県,相模原市緑区,"相鉄ライフさがみ野, 市道26号線, 3丁目, 東柏ケ谷, 海老名市, 神奈川県, 252-0005, 日本",35.4720098,139.4279047,https://nominatim.openstreetmap.org/search?q=%E7%9B%B8%E9%89%84%E3%83%A9%E3%82%A4%E3%83%95%E3%81%95%E3%81%8C%E3%81%BF%E9%87%8E+%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:相鉄ライフさがみ野;query:相鉄ライフさがみ野 神奈川県
,コムボックス大分,大分県,大分市,"コムボックス大分, 宮崎, 大分市, 大分県, 870-8504, 日本",33.2007054,131.6082685,https://nominatim.openstreetmap.org/search?q=%E3%82%B3%E3%83%A0%E3%83%9C%E3%83%83%E3%82%AF%E3%82%B9%E5%A4%A7%E5%88%86+%E5%A4%A7%E5%88%86%E7%9C%8C+%E5%A4%A7%E5%88%86%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:コムボックス大分;query:コムボックス大分 大分県 大分市
,アクロスプラザ野洲,滋賀県,野洲市,"アクロスプラザ野洲, 大津能登川長浜線, 北野一丁目, 久野部, 野洲市, 滋賀県, 520-2331, 日本",35.0683511,136.0178770,https://nominatim.openstreetmap.org/search?q=%E3%82%A2%E3%82%AF%E3%83%AD%E3%82%B9%E3%83%97%E3%83%A9%E3%82%B6%E9%87%8E%E6%B4%B2+%E6%BB%8B%E8%B3%80%E7%9C%8C+%E9%87%8E%E6%B4%B2%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,osm_nominatim_low_confidence_batch,medium,2026-07-16,low_confidence_batch_name_prefecture_match:アクロスプラザ野洲;query:アクロスプラザ野洲 滋賀県 野洲市
