source,source_url,page,column,prefecture,municipality,district,name,store_area_raw,store_area_sqm,open_date_raw,open_year,open_month,ocr_confidence_avg,parse_warnings,match_key,lat,lon,address,coordinate_source,coordinate_confidence,coordinate_source_url,coordinate_notes,query,candidate_status,candidate_name,candidate_display_name,candidate_lat,candidate_lon,candidate_url,unresolved_reason
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,21,left,福岡県,福岡市南区,南区,パセオ野間大池,"4,688",4688.0,2008年11月,2008.0,11.0,0.7667,municipality_missing,佐賀県|パセオ野間大池,33.54754448447205,130.4153713726708,,municipality_representative,low,,municipality_alias,パセオ野間大池 福岡県 福岡市南区,added,パセオ 野間大池,"パセオ 野間大池, 大池通り, 柳河内一丁目, 南区, 福岡市, 福岡県, 815-0041, 日本",33.5534747,130.4062639,https://nominatim.openstreetmap.org/search?q=%E3%83%91%E3%82%BB%E3%82%AA%E9%87%8E%E9%96%93%E5%A4%A7%E6%B1%A0+%E7%A6%8F%E5%B2%A1%E7%9C%8C+%E7%A6%8F%E5%B2%A1%E5%B8%82%E5%8D%97%E5%8C%BA&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,20,right,高知県,四万十市,,四万十ショッピングガーデン,"4,679",4679.0,2005年4月,2005.0,4.0,1.0,,高知県|四万十ショッピングガーデン,33.02418627272728,132.90399177922077,,municipality_representative,low,,,四万十ショッピングガーデン 高知県 四万十市,added,四万十ショッピングガーデン,"四万十ショッピングガーデン, 中村下ノ加江線, 赤松町, 四万十市, 高知県, 787-0051, 日本",32.9785021,132.9140258,https://nominatim.openstreetmap.org/search?q=%E5%9B%9B%E4%B8%87%E5%8D%81%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%82%AC%E3%83%BC%E3%83%87%E3%83%B3+%E9%AB%98%E7%9F%A5%E7%9C%8C+%E5%9B%9B%E4%B8%87%E5%8D%81%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,9,left,東京都,西東京市,,イオンタウン田無芝久保,"4,676",4676.0,2004年3月,2004.0,3.0,0.8333,,東京都|イオンタウン田無芝久保,35.73591461403509,139.5487552105263,,municipality_representative,low,,,イオンタウン田無芝久保 東京都 西東京市 / イオンタウン田無芝久保 東京都 / イオンタウン田無芝久保,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%82%A4%E3%82%AA%E3%83%B3%E3%82%BF%E3%82%A6%E3%83%B3%E7%94%B0%E7%84%A1%E8%8A%9D%E4%B9%85%E4%BF%9D&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,20,left,愛媛県,松山市,,フジ姫原店,"4,669",4669.0,1996年11月,1996.0,11.0,0.7667,prefecture_inferred_from_municipality,愛媛県|フジ姫原店,33.85541923146747,132.76630679122542,,municipality_representative,low,,,フジ姫原店 愛媛県 松山市,added,フジ姫原店,"フジ姫原店, 国道196号, 本町七丁目, 山越町, 松山市, 愛媛県, 791-8012, 日本",33.8668153,132.7592934,https://nominatim.openstreetmap.org/search?q=%E3%83%95%E3%82%B8%E5%A7%AB%E5%8E%9F%E5%BA%97+%E6%84%9B%E5%AA%9B%E7%9C%8C+%E6%9D%BE%E5%B1%B1%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,22,right,鹿児島県,鹿児島市,,ファミリープラザいわ(明和ショッピングプラザ),"4,666",4666.0,1993年10月,1993.0,10.0,0.8333,,鹿児島県|ファミリープラザいわ明和ショッピングプラザ,31.5795196160221,130.53423132596686,,municipality_representative,low,,,ファミリープラザいわ(明和ショッピングプラザ) 鹿児島県 鹿児島市 / ファミリープラザいわ(明和ショッピングプラザ) 鹿児島県 / ファミリープラザいわ(明和ショッピングプラザ),unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%83%95%E3%82%A1%E3%83%9F%E3%83%AA%E3%83%BC%E3%83%97%E3%83%A9%E3%82%B6%E3%81%84%E3%82%8F%28%E6%98%8E%E5%92%8C%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%83%97%E3%83%A9%E3%82%B6%29&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,13,left,静岡県,静岡市葵区,天白区,ピアゴ平針店,"4,652",4652.0,1982年2月,1982.0,2.0,0.7,prefecture_inferred_from_municipality,静岡県|ピアゴ平針店,35.00736196509009,138.41285507657656,,municipality_representative,low,,,ピアゴ平針店 静岡県 静岡市葵区 / ピアゴ平針店 静岡県 / ピアゴ平針店,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%83%94%E3%82%A2%E3%82%B4%E5%B9%B3%E9%87%9D%E5%BA%97&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,13,left,静岡県,静岡市葵区,中村区,KITTE名古屋(キッテ名古屋),"4,650",4650.0,2016年6月,2016.0,6.0,0.8333,prefecture_inferred_from_municipality,静岡県|kitte名古屋キッテ名古屋,35.00736196509009,138.41285507657656,,municipality_representative,low,,,KITTE名古屋(キッテ名古屋) 静岡県 静岡市葵区 / KITTE名古屋(キッテ名古屋) 静岡県 / KITTE名古屋(キッテ名古屋),unresolved,,,,,https://nominatim.openstreetmap.org/search?q=KITTE%E5%90%8D%E5%8F%A4%E5%B1%8B%28%E3%82%AD%E3%83%83%E3%83%86%E5%90%8D%E5%8F%A4%E5%B1%8B%29+%E9%9D%99%E5%B2%A1%E7%9C%8C+%E9%9D%99%E5%B2%A1%E5%B8%82%E8%91%B5%E5%8C%BA&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,21,right,長崎県,長崎市,,ジョイフルサン江川本店,"4,640",4640.0,1982年9月,1982.0,9.0,0.8333,,長崎県|ジョイフルサン江川本店,32.758114,129.85546771399177,,municipality_representative,low,,,ジョイフルサン江川本店 長崎県 長崎市 / ジョイフルサン江川本店 長崎県 / ジョイフルサン江川本店,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%82%B8%E3%83%A7%E3%82%A4%E3%83%95%E3%83%AB%E3%82%B5%E3%83%B3%E6%B1%9F%E5%B7%9D%E6%9C%AC%E5%BA%97&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,9,left,神奈川県,横浜市神奈川区,神奈川区,アクロスプラザ東神奈川,"4,607",4607.0,2008年11月,2008.0,11.0,0.8333,prefecture_inferred_from_municipality,神奈川県|アクロスプラザ東神奈川,35.48197512598425,139.62952537795277,,municipality_representative,low,,,アクロスプラザ東神奈川 神奈川県 横浜市神奈川区 / アクロスプラザ東神奈川 神奈川県 / アクロスプラザ東神奈川,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%82%A2%E3%82%AF%E3%83%AD%E3%82%B9%E3%83%97%E3%83%A9%E3%82%B6%E6%9D%B1%E7%A5%9E%E5%A5%88%E5%B7%9D&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,9,left,神奈川県,横浜市中区,中区,カトレヤプラザ伊勢佐木,"4,600",4600.0,2012年2月,2012.0,2.0,0.8333,prefecture_inferred_from_municipality,神奈川県|カトレヤプラザ伊勢佐木,35.43938251162791,139.63989502325583,,municipality_representative,low,,,カトレヤプラザ伊勢佐木 神奈川県 横浜市中区 / カトレヤプラザ伊勢佐木 神奈川県 / カトレヤプラザ伊勢佐木,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%82%AB%E3%83%88%E3%83%AC%E3%83%A4%E3%83%97%E3%83%A9%E3%82%B6%E4%BC%8A%E5%8B%A2%E4%BD%90%E6%9C%A8&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,11,right,山梨県,中央市,,イッツモア玉穂ショッピングセンター,"4,586",4586.0,1993年10月,1993.0,10.0,0.8333,prefecture_inferred_from_municipality,山梨県|イッツモア玉穂ショッピングセンター,35.59502764516129,138.53270077419356,,municipality_representative,low,,,イッツモア玉穂ショッピングセンター 山梨県 中央市 / イッツモア玉穂ショッピングセンター 山梨県 / イッツモア玉穂ショッピングセンター,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%82%A4%E3%83%83%E3%83%84%E3%83%A2%E3%82%A2%E7%8E%89%E7%A9%82%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,20,left,愛媛県,松山市,,セブンスター三津店,4.578,4578.0,2004年3月,2004.0,3.0,0.8333,prefecture_inferred_from_municipality,愛媛県|セブンスター三津店,33.85541923146747,132.76630679122542,,municipality_representative,low,,,セブンスター三津店 愛媛県 松山市,added,ダイソー セブンスター三津店,"ダイソー セブンスター三津店, 三津浜停車場線, 祓川二丁目, 会津町, 松山市, 愛媛県, 791-8077, 日本",33.8620437,132.7239717,https://nominatim.openstreetmap.org/search?q=%E3%82%BB%E3%83%96%E3%83%B3%E3%82%B9%E3%82%BF%E3%83%BC%E4%B8%89%E6%B4%A5%E5%BA%97+%E6%84%9B%E5%AA%9B%E7%9C%8C+%E6%9D%BE%E5%B1%B1%E5%B8%82&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,7,right,東京都,大田区,大田区,東急スクエアガーデンサイト 本館,"4,577",4577.0,2000年4月,2000.0,4.0,1.0,municipality_missing,東京都|東急スクエアガーデンサイト本館,35.573614875000004,139.71817337962963,,municipality_representative,low,,,東急スクエアガーデンサイト 本館 東京都 大田区 / 東急スクエアガーデンサイト 本館 東京都 / 東急スクエアガーデンサイト 本館,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E6%9D%B1%E6%80%A5%E3%82%B9%E3%82%AF%E3%82%A8%E3%82%A2%E3%82%AC%E3%83%BC%E3%83%87%E3%83%B3%E3%82%B5%E3%82%A4%E3%83%88+%E6%9C%AC%E9%A4%A8&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,14,left,愛知県,日進市,,メグリア三好店,"4,574",4574.0,2000年5月,2000.0,5.0,0.7667,prefecture_inferred_from_municipality,愛知県|メグリア三好店,35.13598252364865,137.0461274054054,,municipality_representative,low,,,メグリア三好店 愛知県 日進市 / メグリア三好店 愛知県 / メグリア三好店,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%83%A1%E3%82%B0%E3%83%AA%E3%82%A2%E4%B8%89%E5%A5%BD%E5%BA%97&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,14,right,三重県,伊勢市,,イオンタウン伊勢ララバーク,"4,563",4563.0,1981年10月,1981.0,10.0,0.75,,三重県|イオンタウン伊勢ララバーク,34.492470657894735,136.70838054605264,,municipality_representative,low,,,イオンタウン伊勢ララバーク 三重県 伊勢市 / イオンタウン伊勢ララバーク 三重県 / イオンタウン伊勢ララバーク,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%82%A4%E3%82%AA%E3%83%B3%E3%82%BF%E3%82%A6%E3%83%B3%E4%BC%8A%E5%8B%A2%E3%83%A9%E3%83%A9%E3%83%90%E3%83%BC%E3%82%AF&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,19,right,山口県,山口市,,プリムールあおい,"4,550",4550.0,2013年3月,2013.0,3.0,0.8333,,山口県|プリムールあおい,34.1496907327044,131.46477790880505,,municipality_representative,low,,,プリムールあおい 山口県 山口市 / プリムールあおい 山口県 / プリムールあおい,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%83%97%E3%83%AA%E3%83%A0%E3%83%BC%E3%83%AB%E3%81%82%E3%81%8A%E3%81%84&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,18,right,岡山県,岡山市北区,北区,ラ・ムーショッピングセンター大安寺店,"4,533",4533.0,2006年9月,2006.0,9.0,1.0,,岡山県|ラムーショッピングセンター大安寺店,34.69374775609756,133.89983444634146,,municipality_representative,low,,,ラ・ムーショッピングセンター大安寺店 岡山県 岡山市北区 / ラ・ムーショッピングセンター大安寺店 岡山県 / ラ・ムーショッピングセンター大安寺店,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%83%A9%E3%83%BB%E3%83%A0%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%E5%A4%A7%E5%AE%89%E5%AF%BA%E5%BA%97&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,18,left,兵庫県,三田市,,アクロスプラザ三田ウッディタウン,"4,529",4529.0,2005年7月,2005.0,7.0,0.8333,prefecture_inferred_from_municipality,兵庫県|アクロスプラザ三田ウッディタウン,34.915890094936714,135.20377030379746,,municipality_representative,low,,,アクロスプラザ三田ウッディタウン 兵庫県 三田市 / アクロスプラザ三田ウッディタウン 兵庫県 / アクロスプラザ三田ウッディタウン,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%82%A2%E3%82%AF%E3%83%AD%E3%82%B9%E3%83%97%E3%83%A9%E3%82%B6%E4%B8%89%E7%94%B0%E3%82%A6%E3%83%83%E3%83%87%E3%82%A3%E3%82%BF%E3%82%A6%E3%83%B3&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,12,right,愛知県,名古屋市千種区,千種区,ショッピングセンターコスモ,4.516,4516.0,1980年3月,1980.0,3.0,1.0,,愛知県|ショッピングセンターコスモ,35.168583888217526,136.95894066465257,,municipality_representative,low,,,ショッピングセンターコスモ 愛知県,added,ショッピングセンターコスモ,"ショッピングセンターコスモ, 小幡西山線, 八前一丁目, つつじが丘, 名東区, 名古屋市, 愛知県, 464-0005, 日本",35.1799180,136.9830685,https://nominatim.openstreetmap.org/search?q=%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%E3%82%B3%E3%82%B9%E3%83%A2+%E6%84%9B%E7%9F%A5%E7%9C%8C&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,9,right,東京都,多摩市,泉区,相鉄ライフやよい台,4.513,4513.0,2018年7月,2018.0,7.0,0.8333,,東京都|相鉄ライフやよい台,35.62921686516854,139.44035108988766,,municipality_representative,low,,,相鉄ライフやよい台 東京都 多摩市 / 相鉄ライフやよい台 東京都 / 相鉄ライフやよい台,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E7%9B%B8%E9%89%84%E3%83%A9%E3%82%A4%E3%83%95%E3%82%84%E3%82%88%E3%81%84%E5%8F%B0&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,4,right,埼玉県,さいたま市南区,南区,the market Place 武蔵浦和,"4,506",4506.0,2024年5月,2024.0,5.0,1.0,municipality_missing,栃木県|themarketplace武蔵浦和,35.84358265,139.65322721249998,,municipality_representative,low,,municipality_alias,the market Place 武蔵浦和 埼玉県 さいたま市南区 / the market Place 武蔵浦和 埼玉県 / the market Place 武蔵浦和,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=the+market+Place+%E6%AD%A6%E8%94%B5%E6%B5%A6%E5%92%8C&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,10,right,神奈川県,綾瀬市,,PAT AYASE(パット綾瀬),"4,505",4505.0,1994年10月,1994.0,10.0,0.75,prefecture_inferred_from_municipality,神奈川県|patayaseパット綾瀬,35.43805860169492,139.43225817796608,,municipality_representative,low,,,PAT AYASE(パット綾瀬) 神奈川県 綾瀬市 / PAT AYASE(パット綾瀬) 神奈川県 / PAT AYASE(パット綾瀬),unresolved,,,,,https://nominatim.openstreetmap.org/search?q=PAT+AYASE%28%E3%83%91%E3%83%83%E3%83%88%E7%B6%BE%E7%80%AC%29&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,6,right,東京都,中央区,中央区,EXITMELSA (イグジットメルサ),"4,500",4500.0,1977年12月,1977.0,12.0,0.8333,municipality_missing,東京都|exitmelsaイグジットメルサ,35.6757957755102,139.7771692244898,,municipality_representative,low,,,EXITMELSA (イグジットメルサ) 東京都 中央区 / EXITMELSA (イグジットメルサ) 東京都 / EXITMELSA (イグジットメルサ),unresolved,,,,,https://nominatim.openstreetmap.org/search?q=EXITMELSA+%28%E3%82%A4%E3%82%B0%E3%82%B8%E3%83%83%E3%83%88%E3%83%A1%E3%83%AB%E3%82%B5%29&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,13,left,静岡県,静岡市葵区,中区,BINO栄(ビーノ栄),"4,500",4500.0,2020年11月,2020.0,11.0,0.8333,prefecture_inferred_from_municipality,静岡県|bino栄ビーノ栄,35.00736196509009,138.41285507657656,,municipality_representative,low,,,BINO栄(ビーノ栄) 静岡県 静岡市葵区 / BINO栄(ビーノ栄) 静岡県 / BINO栄(ビーノ栄),unresolved,,,,,https://nominatim.openstreetmap.org/search?q=BINO%E6%A0%84%28%E3%83%93%E3%83%BC%E3%83%8E%E6%A0%84%29&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,13,left,静岡県,静岡市葵区,瑞穂区,IiINEマルシェ,"4,500",4500.0,2024年4月,2024.0,4.0,0.75,prefecture_inferred_from_municipality,静岡県|iiineマルシェ,35.00736196509009,138.41285507657656,,municipality_representative,low,,,IiINEマルシェ 静岡県 静岡市葵区 / IiINEマルシェ 静岡県 / IiINEマルシェ,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=IiINE%E3%83%9E%E3%83%AB%E3%82%B7%E3%82%A7&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,15,left,京都府,京都市中京区,中京区,ゼスト御池,"4,500",4500.0,1997年10月,1997.0,10.0,0.7667,,京都府|ゼスト御池,35.010610400000004,135.75431972444443,,municipality_representative,low,,,ゼスト御池 京都府 京都市中京区,added,ゼスト御池;5番出入口,"ゼスト御池;5番出入口, 下本能寺前町, 中京区, 京都市, 京都府, 604-8091, 日本",35.0106914,135.7673804,https://nominatim.openstreetmap.org/search?q=%E3%82%BC%E3%82%B9%E3%83%88%E5%BE%A1%E6%B1%A0+%E4%BA%AC%E9%83%BD%E5%BA%9C+%E4%BA%AC%E9%83%BD%E5%B8%82%E4%B8%AD%E4%BA%AC%E5%8C%BA&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,16,left,京都府,亀岡市,中央区,淀屋橋odona(淀屋橋オドナ),"4,500",4500.0,2008年5月,2008.0,5.0,0.8333,,京都府|淀屋橋odona淀屋橋オドナ,35.021998969303425,135.5607872798111,,municipality_representative,low,,,淀屋橋odona(淀屋橋オドナ) 京都府 亀岡市 / 淀屋橋odona(淀屋橋オドナ) 京都府 / 淀屋橋odona(淀屋橋オドナ),unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E6%B7%80%E5%B1%8B%E6%A9%8Bodona%28%E6%B7%80%E5%B1%8B%E6%A9%8B%E3%82%AA%E3%83%89%E3%83%8A%29&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,16,left,大阪府,吹田市,,tonarie南千里(トナリエ南千里),"4,500",4500.0,1985年12月,1985.0,12.0,0.75,prefecture_inferred_from_municipality,大阪府|tonarie南千里トナリエ南千里,34.781405214659685,135.51888830890053,,municipality_representative,low,,,tonarie南千里(トナリエ南千里) 大阪府 吹田市 / tonarie南千里(トナリエ南千里) 大阪府 / tonarie南千里(トナリエ南千里),unresolved,,,,,https://nominatim.openstreetmap.org/search?q=tonarie%E5%8D%97%E5%8D%83%E9%87%8C%28%E3%83%88%E3%83%8A%E3%83%AA%E3%82%A8%E5%8D%97%E5%8D%83%E9%87%8C%29&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,20,left,愛媛県,松山市,,フジ垣生店,4.494,4494.0,1996年4月,1996.0,4.0,0.7667,prefecture_inferred_from_municipality,愛媛県|フジ垣生店,33.85541923146747,132.76630679122542,,municipality_representative,low,,,フジ垣生店 愛媛県 松山市 / フジ垣生店 愛媛県 / フジ垣生店,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%83%95%E3%82%B8%E5%9E%A3%E7%94%9F%E5%BA%97&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,15,right,京都府,船井郡京丹波町,,丹波マーケス,"4,488",4488.0,1997年4月,1997.0,4.0,0.75,,滋賀県|丹波マーケス,35.17615459210526,135.41230124013157,,municipality_representative,low,,prefecture_inferred_from_municipality,丹波マーケス 京都府 船井郡京丹波町,added,道の駅丹波マーケス,"道の駅丹波マーケス, 日吉京丹波線, 須知, 京丹波町, 船井郡, 京都府, 622-0299, 日本",35.1547083,135.4286924,https://nominatim.openstreetmap.org/search?q=%E4%B8%B9%E6%B3%A2%E3%83%9E%E3%83%BC%E3%82%B1%E3%82%B9+%E4%BA%AC%E9%83%BD%E5%BA%9C+%E8%88%B9%E4%BA%95%E9%83%A1%E4%BA%AC%E4%B8%B9%E6%B3%A2%E7%94%BA&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,3,right,茨城県,下妻市,,カスミフードスクエア下妻店,"4,480",4480.0,1992年3月,1992.0,3.0,0.75,,茨城県|カスミフードスクエア下妻店,36.187116604395605,139.96602994505494,,municipality_representative,low,,,カスミフードスクエア下妻店 茨城県 下妻市 / カスミフードスクエア下妻店 茨城県 / カスミフードスクエア下妻店,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E3%82%AB%E3%82%B9%E3%83%9F%E3%83%95%E3%83%BC%E3%83%89%E3%82%B9%E3%82%AF%E3%82%A8%E3%82%A2%E4%B8%8B%E5%A6%BB%E5%BA%97&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
jcsc_pdf,https://www.jcsc.or.jp/wpjcsc/wp-content/uploads/2026/05/35212d5b060e16d7f8db21681d51d151.pdf,10,right,新潟県,新潟市北区,秋菜区,新津程島ショッピングセンター,"4,460",4460.0,2005年12月,2005.0,12.0,1.0,,新潟県|新津程島ショッピングセンター,37.870737495703544,139.0584532529538,,municipality_representative,low,,,新津程島ショッピングセンター 新潟県 新潟市北区 / 新津程島ショッピングセンター 新潟県 / 新津程島ショッピングセンター,unresolved,,,,,https://nominatim.openstreetmap.org/search?q=%E6%96%B0%E6%B4%A5%E7%A8%8B%E5%B3%B6%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC&format=jsonv2&limit=5&addressdetails=1&countrycodes=jp,no_name_prefecture_matched_candidate
